bucket_2h,open,high,low,close,volume,trade_count,buy_volume,sell_volume,buy_count,sell_count,avg_trade_size,max_trade_size,stddev_trade_size,large_trade_count,large_trade_volume,intrabar_price_stddev,intrabar_range,unique_buyers,unique_sellers,btcngn_close,btcngn_volume,btcngn_trade_count,implied_btcusd_quidax
2025-12-26 20:00:00+00:00,1465.24,1465.51,1456.67,1458.34,958.8111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127579146.0,0.2062,0.0,87482.44305168891
2025-12-26 22:00:00+00:00,1458.34,1466.45,1458.09,1458.64,5914.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127355937.0,0.1631,0.0,87311.42502605166
2025-12-27 00:00:00+00:00,1458.64,1466.59,1457.5,1457.5,557.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127381937.0,0.0955,0.0,87397.55540308748
2025-12-27 02:00:00+00:00,1457.5,1465.66,1457.19,1457.46,477.5507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127553197.0,0.0511,0.0,87517.4598273709
2025-12-27 04:00:00+00:00,1457.46,1466.12,1457.46,1465.76,137.8975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127498498.0,0.0549,0.0,86984.56636830041
2025-12-27 06:00:00+00:00,1465.76,1465.76,1456.58,1457.95,2680.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127601734.0,0.0794,0.0,87521.3374944271
2025-12-27 08:00:00+00:00,1457.95,1466.0,1456.25,1456.25,3995.3741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127636939.0,0.1001,0.0,87647.6834334764
2025-12-27 10:00:00+00:00,1456.25,1465.27,1455.78,1464.72,3918.3405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127361686.0,0.0796,0.0,86952.92342563767
2025-12-27 12:00:00+00:00,1464.72,1464.72,1455.58,1455.69,4190.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127301415.0,0.086,0.0,87450.9098777899
2025-12-27 14:00:00+00:00,1455.51,1462.86,1452.88,1452.88,6527.2796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127069182.0,0.2268,0.0,87460.2045592203
2025-12-27 16:00:00+00:00,1452.88,1460.44,1450.85,1453.73,1700.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127232215.0,0.1384,0.0,87521.21439331926
2025-12-27 18:00:00+00:00,1453.45,1461.79,1452.09,1453.58,3157.6703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127264345.0,0.0991,0.0,87552.35005985224
2025-12-27 20:00:00+00:00,1453.58,1463.15,1453.49,1455.25,4633.3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127540642.0,0.1019,0.0,87641.73990723243
2025-12-27 22:00:00+00:00,1455.25,1464.3,1455.25,1456.17,1250.9694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127914354.0,0.1539,0.0,87843.00871464184
2025-12-28 00:00:00+00:00,1456.17,1464.48,1456.01,1456.01,3624.9718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127779854.0,0.0782,0.0,87760.2859870468
2025-12-28 02:00:00+00:00,1456.01,1464.92,1456.01,1456.73,192.7508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127788672.0,0.0512,0.0,87722.96307483199
2025-12-28 04:00:00+00:00,1456.73,1456.95,1455.86,1456.7,1191.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127617283.0,0.0244,0.0,87607.11402485069
2025-12-28 06:00:00+00:00,1456.7,1464.71,1456.24,1456.29,535.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127709424.0,0.0938,0.0,87695.04974970645
2025-12-28 08:00:00+00:00,1456.29,1464.41,1453.87,1453.93,1496.2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127579843.0,0.1188,0.0,87748.27054947625
2025-12-28 10:00:00+00:00,1453.93,1463.45,1453.78,1455.32,2241.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127798221.0,0.0677,0.0,87814.51570788556
2025-12-28 12:00:00+00:00,1455.32,1462.91,1452.88,1455.23,972.7234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127840099.0,0.078,0.0,87848.72425664672
2025-12-28 14:00:00+00:00,1455.23,1465.0,1455.23,1457.42,2609.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128025938.0,0.0464,0.0,87844.23021503753
2025-12-28 16:00:00+00:00,1457.42,1465.0,1456.48,1465.0,3407.4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127917435.0,0.1005,0.0,87315.65529010238
2025-12-28 18:00:00+00:00,1465.0,1465.0,1456.65,1457.89,1482.4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127584567.0,0.1026,0.0,87513.1642304975
2025-12-28 20:00:00+00:00,1457.89,1465.0,1457.81,1459.53,1937.7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127734758.0,0.0802,0.0,87517.73379101492
2025-12-28 22:00:00+00:00,1459.53,1465.0,1459.3,1461.26,1470.3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128379730.0,0.1017,0.0,87855.50141658568
2025-12-29 00:00:00+00:00,1461.26,1470.0,1460.32,1469.57,8301.1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129092759.0,0.0623,0.0,87843.89923583089
2025-12-29 02:00:00+00:00,1469.57,1469.57,1460.24,1469.1,811.3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131450035.0,0.038,0.0,89476.5740929821
2025-12-29 04:00:00+00:00,1460.33,1468.89,1458.37,1459.41,1257.1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131252666.0,0.1016,0.0,89935.43007105611
2025-12-29 06:00:00+00:00,1459.41,1468.88,1459.41,1460.06,11497.3136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130803201.0,0.0852,0.0,89587.55188142954
2025-12-29 08:00:00+00:00,1460.06,1470.0,1459.41,1462.48,34855.3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128696623.0,0.0943,0.0,87998.89434385428
2025-12-29 10:00:00+00:00,1462.48,1470.0,1461.83,1464.07,414226.9233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128165221.0,0.1007,0.0,87540.36419023681
2025-12-29 12:00:00+00:00,1464.07,1470.0,1463.91,1470.0,403587.7941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128018468.0,0.0966,0.0,87087.39319727891
2025-12-29 14:00:00+00:00,1470.0,1472.74,1464.39,1464.6,373850.7988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128429973.0,0.1399,0.0,87689.45309299468
2025-12-29 16:00:00+00:00,1472.38,1472.86,1463.16,1472.19,6700.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128441379.0,0.1356,0.0,87245.11034581134
2025-12-29 18:00:00+00:00,1472.19,1472.49,1462.44,1471.32,9853.5482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127759999.0,0.2104,0.0,86833.59092515564
2025-12-29 20:00:00+00:00,1471.32,1472.92,1462.52,1472.92,2800.9785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127719185.0,0.1533,0.0,86711.55595687477
2025-12-29 22:00:00+00:00,1472.92,1473.13,1464.32,1466.34,1368.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127830908.0,0.1196,0.0,87176.85393564931
2025-12-30 00:00:00+00:00,1466.34,1473.13,1464.69,1472.58,2054.6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127812890.0,0.0391,0.0,86795.20976789037
2025-12-30 02:00:00+00:00,1472.58,1472.75,1463.92,1464.71,1020.3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000000.0,0.049,0.0,85341.12554703662
2025-12-30 04:00:00+00:00,1464.71,1473.13,1460.43,1460.43,2196.7764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127755129.0,0.0593,0.0,87477.7490191245
2025-12-30 06:00:00+00:00,1460.43,1473.13,1460.43,1466.23,7922.9908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128169475.0,0.1443,0.0,87414.30403142754
2025-12-30 08:00:00+00:00,1466.23,1473.13,1459.55,1469.68,1531.3373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129218413.0,0.1329,0.0,87922.82197485167
2025-12-30 10:00:00+00:00,1473.13,1473.13,1467.06,1468.03,3916.1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128851705.0,0.1154,0.0,87771.84730557278
2025-12-30 12:00:00+00:00,1468.03,1475.0,1461.25,1468.55,503857.9933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129292949.0,0.1325,0.0,88041.23046542508
2025-12-30 14:00:00+00:00,1468.55,1475.0,1468.55,1470.82,4549.2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130865943.0,0.162,0.0,88974.81880855578
2025-12-30 16:00:00+00:00,1470.82,1475.0,1461.98,1467.57,3215.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129628035.0,0.1615,0.0,88328.34890328911
2025-12-30 18:00:00+00:00,1467.57,1473.2,1466.41,1468.03,3015.6077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129425837.0,0.1535,0.0,88162.93740591132
2025-12-30 20:00:00+00:00,1467.88,1473.2,1466.76,1467.83,4482.8092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129473817.0,0.2217,0.0,88207.63780546794
2025-12-30 22:00:00+00:00,1467.83,1473.2,1467.38,1473.2,3097.8239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129895815.0,0.1227,0.0,88172.55973391257
2025-12-31 00:00:00+00:00,1473.2,1473.2,1468.08,1468.8,1602.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130079014.0,0.1569,0.0,88561.42020697168
2025-12-31 02:00:00+00:00,1468.8,1473.2,1467.18,1467.18,72.6225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129717707.0,0.095,0.0,88412.94660505187
2025-12-31 04:00:00+00:00,1467.18,1476.22,1466.61,1467.03,7683.9761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129682818.0,0.1313,0.0,88398.20453569457
2025-12-31 06:00:00+00:00,1467.03,1476.36,1466.78,1468.11,3407.7842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129992095.0,0.154,0.0,88543.83867693838
2025-12-31 08:00:00+00:00,1468.11,1476.57,1467.54,1470.1,3203.9916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130277727.0,0.1467,0.0,88618.27562750834
2025-12-31 10:00:00+00:00,1470.1,1476.57,1467.81,1476.57,8516.6316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130572663.0,0.1563,0.0,88429.71413478535
2025-12-31 12:00:00+00:00,1476.57,1476.57,1468.9,1469.4,3460.9942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130607403.0,0.1549,0.0,88884.85300122498
2025-12-31 14:00:00+00:00,1469.4,1476.57,1469.22,1476.57,6043.6021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129238113.0,0.179,0.0,87525.89650338284
2025-12-31 16:00:00+00:00,1468.15,1476.57,1465.23,1475.69,16309.8443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128445142.0,0.2872,0.0,87040.73484268376
2025-12-31 18:00:00+00:00,1475.69,1476.57,1464.08,1467.43,5288.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128371911.0,0.2383,0.0,87480.77318849962
2025-12-31 20:00:00+00:00,1467.27,1475.3,1465.32,1467.91,3197.1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128692043.0,0.2565,0.0,87670.25430714416
2025-12-31 22:00:00+00:00,1467.91,1476.03,1467.26,1467.46,2373.0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128452227.0,0.2072,0.0,87533.71608084718
2026-01-01 00:00:00+00:00,1467.46,1474.21,1465.32,1474.21,925.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128813506.0,0.1409,0.0,87377.98956729367
2026-01-01 02:00:00+00:00,1466.11,1474.16,1464.2,1464.5,1238.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128475343.0,0.1052,0.0,87726.42062137248
2026-01-01 04:00:00+00:00,1464.5,1472.37,1464.34,1472.37,2039.5495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128217784.0,0.0691,0.0,87082.58386139355
2026-01-01 06:00:00+00:00,1472.37,1472.37,1464.2,1464.34,1161.9321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127853162.0,0.0636,0.0,87311.11763661445
2026-01-01 08:00:00+00:00,1464.34,1468.46,1458.75,1458.86,9691.2219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128070338.0,0.1556,0.0,87787.95634947837
2026-01-01 10:00:00+00:00,1458.86,1470.77,1458.86,1464.56,5414.2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128657094.0,0.2028,0.0,87846.92603921998
2026-01-01 12:00:00+00:00,1464.15,1474.06,1463.28,1466.67,2263.8196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128833407.0,0.0879,0.0,87840.75968009164
2026-01-01 14:00:00+00:00,1466.67,1472.9,1463.53,1464.02,1101.6724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128714400.0,0.126,0.0,87918.47105913854
2026-01-01 16:00:00+00:00,1464.02,1471.74,1463.87,1464.17,2350.4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129243720.0,0.1923,0.0,88270.9794627673
2026-01-01 18:00:00+00:00,1464.17,1473.01,1464.17,1466.53,2008.2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129459746.0,0.1986,0.0,88276.23437638508
2026-01-01 20:00:00+00:00,1466.53,1472.86,1463.87,1464.67,1461.6262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129199146.0,0.0923,0.0,88210.41326715233
2026-01-01 22:00:00+00:00,1464.67,1473.3,1464.67,1465.85,4279.9681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130072497.0,0.114,0.0,88735.20278336802
2026-01-02 00:00:00+00:00,1465.85,1473.24,1465.52,1465.7,5041.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129776207.0,0.0845,0.0,88542.1348161288
2026-01-02 02:00:00+00:00,1465.7,1466.9,1465.7,1465.85,988.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130382007.0,0.0466,0.0,88946.3498993758
2026-01-02 04:00:00+00:00,1465.85,1466.11,1465.31,1466.05,484.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129994082.0,0.0535,0.0,88669.61017700624
2026-01-02 06:00:00+00:00,1466.05,1474.47,1465.59,1468.71,724.1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130458384.0,0.091,0.0,88825.14859979165
2026-01-02 08:00:00+00:00,1468.55,1475.44,1468.51,1468.72,2671.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131254584.0,0.0923,0.0,89366.64851026745
2026-01-02 10:00:00+00:00,1468.72,1475.34,1467.57,1467.7,9599.5143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131361980.0,0.1079,0.0,89501.92818695918
2026-01-02 12:00:00+00:00,1467.7,1475.57,1467.7,1475.47,4976.1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131229911.0,0.2126,0.0,88941.0906355263
2026-01-02 14:00:00+00:00,1475.47,1476.47,1466.05,1472.78,14552.0647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131051699.0,0.1203,0.0,88982.53574872011
2026-01-02 16:00:00+00:00,1465.9,1471.95,1463.3,1471.93,4819.4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132368045.0,0.2065,0.0,89928.22009198807
2026-01-02 18:00:00+00:00,1471.93,1472.8,1464.4,1465.0,11019.9165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131717524.0,0.2215,0.0,89909.57269624573
2026-01-02 20:00:00+00:00,1471.63,1471.63,1462.52,1462.56,3564.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131730200.0,0.2008,0.0,90068.23651679247
2026-01-02 22:00:00+00:00,1462.56,1469.7,1461.77,1461.97,1602.5725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131406256.0,0.1646,0.0,89883.00443921558
2026-01-03 00:00:00+00:00,1461.97,1470.35,1461.97,1470.35,767.2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131997156.0,0.1278,0.0,89772.60924269732
2026-01-03 02:00:00+00:00,1470.35,1470.35,1461.51,1461.51,274.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132046658.0,0.0385,0.0,90349.47280552305
2026-01-03 04:00:00+00:00,1461.89,1468.47,1459.99,1459.99,1091.9905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131395507.0,0.0683,0.0,89997.53902423989
2026-01-03 06:00:00+00:00,1459.99,1469.15,1459.99,1469.15,4309.5514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131071896.0,0.0905,0.0,89216.14266752884
2026-01-03 08:00:00+00:00,1469.15,1469.15,1462.34,1462.34,7391.0726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131313640.0,0.1259,0.0,89796.92821094958
2026-01-03 10:00:00+00:00,1462.34,1468.79,1461.02,1461.57,3442.4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131230520.0,0.0589,0.0,89787.36564105723
2026-01-03 12:00:00+00:00,1468.18,1468.18,1460.98,1461.14,2523.2931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131503636.0,0.1065,0.0,90000.7090354107
2026-01-03 14:00:00+00:00,1461.4,1468.37,1460.02,1461.64,1471.7131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131495015.0,0.1203,0.0,89964.02328890834
2026-01-03 16:00:00+00:00,1461.86,1468.6,1460.89,1460.89,4784.9436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131590870.0,0.1087,0.0,90075.82364175262
2026-01-03 18:00:00+00:00,1460.89,1469.15,1460.09,1462.22,2918.4309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131744398.0,0.0946,0.0,90098.88936001422
2026-01-03 20:00:00+00:00,1462.22,1469.15,1461.6,1468.92,2032.4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132378953.0,0.0958,0.0,90119.92007733573
2026-01-03 22:00:00+00:00,1468.92,1469.15,1462.41,1465.85,1499.6211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132829280.0,0.1178,0.0,90615.87474843948
2026-01-04 00:00:00+00:00,1465.85,1469.15,1464.35,1465.13,1866.3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133650118.0,0.0982,0.0,91220.65482243896
2026-01-04 02:00:00+00:00,1465.13,1469.15,1464.46,1469.15,266.2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133588542.0,0.0339,0.0,90929.13725623659
2026-01-04 04:00:00+00:00,1469.15,1469.15,1463.55,1464.05,3393.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133853104.0,0.0325,0.0,91426.59335405212
2026-01-04 06:00:00+00:00,1464.05,1469.15,1464.05,1464.83,926.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133912712.0,0.0725,0.0,91418.60284128535
2026-01-04 08:00:00+00:00,1464.83,1469.16,1462.14,1469.02,2082.4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133704255.0,0.0533,0.0,91015.9528120788
2026-01-04 10:00:00+00:00,1462.33,1469.16,1460.18,1462.98,4418.6788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133470579.0,0.0744,0.0,91231.99155149079
2026-01-04 12:00:00+00:00,1462.98,1471.82,1462.98,1464.76,2013.2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133711737.0,0.093,0.0,91285.76490346542
2026-01-04 14:00:00+00:00,1464.76,1471.55,1463.73,1463.93,2046.5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133507530.0,0.0789,0.0,91198.02859426338
2026-01-04 16:00:00+00:00,1463.93,1472.1,1462.95,1464.45,1796.5534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133708714.0,0.0998,0.0,91303.02434361023
2026-01-04 18:00:00+00:00,1464.45,1475.42,1463.89,1468.23,1902.4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133775624.0,0.0832,0.0,91113.53398309529
2026-01-04 20:00:00+00:00,1468.23,1474.89,1467.32,1468.46,2954.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134007128.0,0.0795,0.0,91256.91404600738
2026-01-04 22:00:00+00:00,1468.46,1475.46,1468.18,1468.68,1292.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134221693.0,0.0466,0.0,91389.33804504725
2026-01-05 00:00:00+00:00,1468.68,1475.6,1467.78,1468.61,676.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136508863.0,0.0599,0.0,92951.06461211623
2026-01-05 02:00:00+00:00,1467.55,1475.33,1467.55,1468.39,270.2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136345244.0,0.0326,0.0,92853.5634266101
2026-01-05 04:00:00+00:00,1468.39,1475.14,1467.63,1468.47,573.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135696452.0,0.0361,0.0,92406.68995621293
